_id,__v,createdAt,sequence,updatedAt,courses
609b2affdfd028e106520a1f,0,2021-05-12 01:10:23.242,50,2021-09-25 03:03:25.917,6098d49e01c156105d56a586
609b2b11dfd028e106520a9f,0,2021-05-12 01:10:41.788,7,2021-09-23 09:47:07.920,
609b2b5fdfd028e106526ae1,0,2021-05-12 01:11:59.665,6,2021-07-14 00:14:52.445,
609b2b60dfd028e106526afa,0,2021-05-12 01:12:00.354,4,2021-07-14 00:52:31.449,
609b5dbcdfd028e1067df6a4,0,2021-05-12 04:46:52.788,95,2021-09-26 08:08:27.005,609b4db014dca82233ecbbb4
609b5dd1dfd028e1067df814,0,2021-05-12 04:47:13.706,38,2021-09-25 18:36:14.568,609a0c51fb46dc238dcfcb35
609b7674dfd028e106922043,0,2021-05-12 06:32:20.272,4,2021-05-16 07:56:03.690,
609b7d49dfd028e1069d598f,0,2021-05-12 07:01:29.453,28,2021-09-24 02:15:13.201,609a3b5022aa5420dbc6f89b
609b7d50dfd028e1069d709b,0,2021-05-12 07:01:36.115,11,2021-05-17 10:32:23.086,
609b7d58dfd028e1069d86ed,0,2021-05-12 07:01:44.382,2,2021-05-12 07:01:44.484,
609b7d5adfd028e1069d9121,0,2021-05-12 07:01:46.786,2,2021-05-12 07:01:46.941,
609b7d5fdfd028e1069d99e1,0,2021-05-12 07:01:51.816,2,2021-05-12 07:01:51.987,
609b7d69dfd028e1069d9af3,0,2021-05-12 07:02:01.655,2,2021-05-12 07:02:01.813,
609b7d7fdfd028e1069dc5bd,0,2021-05-12 07:02:23.116,2,2021-05-12 07:02:23.284,
609b7e38dfd028e1069f8eb7,0,2021-05-12 07:05:28.847,56,2021-09-25 06:35:03.872,6098fc3e572591105f050887
609be11fdfd028e106d7b0c3,0,2021-05-12 14:07:27.456,33,2021-09-24 17:58:43.617,609a33acb0a428210f5d0a53
609be1f8dfd028e106d7b69a,0,2021-05-12 14:11:04.441,127,2021-09-25 12:41:58.342,6098b693946da8130d466d51
609be50cdfd028e106d8d919,0,2021-05-12 14:24:12.681,106,2021-09-27 01:48:07.507,6098dbfde556581039222c99
609be551dfd028e106d8daa9,0,2021-05-12 14:25:21.894,17,2021-08-14 01:12:29.375,
609bf69ddfd028e106dc2042,0,2021-05-12 15:39:09.441,322,2021-09-27 01:00:23.572,609949444c30c0100b1185de
609bf801dfd028e106dc4588,0,2021-05-12 15:45:05.457,74,2021-09-26 08:14:02.422,609b2d6262bf3ea603ef35eb
609bf806dfd028e106dc48ec,0,2021-05-12 15:45:10.354,7,2021-07-08 02:14:14.841,
609bf809dfd028e106dc4e0a,0,2021-05-12 15:45:13.734,34,2021-09-23 11:06:44.903,
609bf81ddfd028e106dc5b6e,0,2021-05-12 15:45:33.301,8,2021-07-22 01:45:01.373,
609bf87bdfd028e106dd149e,0,2021-05-12 15:47:07.268,4,2021-07-08 01:06:03.991,
609bf88ddfd028e106dd160f,0,2021-05-12 15:47:25.790,7,2021-08-29 03:01:45.774,
609bfc2edfd028e106dd85c0,0,2021-05-12 16:02:54.350,6,2021-09-24 14:14:20.219,
609bfc90dfd028e106dd9a95,0,2021-05-12 16:04:32.473,3,2021-05-12 16:27:31.656,
609bfc91dfd028e106dd9aa6,0,2021-05-12 16:04:33.832,6,2021-05-17 13:47:00.943,
609bfcc5dfd028e106dd9c69,0,2021-05-12 16:05:25.485,3,2021-05-12 16:16:22.425,
609bfccbdfd028e106dd9c9f,0,2021-05-12 16:05:31.454,3,2021-05-12 16:09:25.750,
609c5dcbdfd028e1060101cd,0,2021-05-12 22:59:23.378,67,2021-09-26 10:26:22.387,609a4f8c49865223af428b73
609c8cbddfd028e106050765,0,2021-05-13 02:19:41.987,48,2021-09-24 07:06:00.524,609b52a7759b4720d1ed28bc
609c8cc1dfd028e10605078d,0,2021-05-13 02:19:45.020,6,2021-09-02 15:15:58.409,
609c9fb2dfd028e106122b09,0,2021-05-13 03:40:34.396,7,2021-09-03 05:48:13.979,
609ce483dfd028e1063b1a78,0,2021-05-13 08:34:11.746,40,2021-09-25 12:34:13.549,609cd31477dc942215bdd914
609ce8c4dfd028e10640bbc3,0,2021-05-13 08:52:20.507,21,2021-09-26 22:34:42.264,609ccf8824353d239ecf070f
609ceb26dfd028e106432e65,0,2021-05-13 09:02:30.848,136,2021-09-25 09:08:25.761,609c8aa777dc942215bd9ab9
609cecfddfd028e10645031f,0,2021-05-13 09:10:21.520,25,2021-09-26 21:44:08.114,609a38a79fd21b23c349023b
609cf893dfd028e10654c1ed,0,2021-05-13 09:59:47.442,16,2021-09-24 17:53:23.088,609cd43bdc5f852209992c28
609d1f98dfd028e10674f16e,0,2021-05-13 12:46:16.596,65,2021-09-25 02:59:36.951,609cc8582addc520e61d4190
609d1f9ddfd028e10674f1cd,0,2021-05-13 12:46:21.012,1,2021-05-13 12:46:21.012,
609d2000dfd028e1067501b2,0,2021-05-13 12:48:00.992,5,2021-08-28 02:37:33.531,
609d2040dfd028e106750b02,0,2021-05-13 12:49:04.471,2,2021-05-13 12:49:04.581,
609d2667dfd028e1067602bc,0,2021-05-13 13:15:19.880,3,2021-05-13 13:17:05.856,6099e646f1da7321f5f922bf
609d2679dfd028e106760672,0,2021-05-13 13:15:37.867,1,2021-05-13 13:15:37.867,
609dde31dfd028e1069345e2,0,2021-05-14 02:19:29.024,60,2021-09-24 13:29:28.359,609ce831fb46dc238dd0b38c
609dde3fdfd028e10693464e,0,2021-05-14 02:19:43.983,7,2021-06-09 04:42:42.069,
609e0abedfd028e10694478e,0,2021-05-14 05:29:34.175,23,2021-09-24 02:23:35.968,609ce77f9b82003abf251ffd
609e0acedfd028e106944802,0,2021-05-14 05:29:50.699,28,2021-09-24 02:01:56.141,609befc422aa5420dbc75ae6
609e0c46dfd028e10695a927,0,2021-05-14 05:36:06.039,5,2021-05-14 05:41:41.725,
609e0c56dfd028e10695a9ff,0,2021-05-14 05:36:22.032,2,2021-05-14 05:36:22.230,
609e0c89dfd028e10695c882,0,2021-05-14 05:37:13.719,2,2021-05-14 05:37:13.847,
609e0d9edfd028e106964523,0,2021-05-14 05:41:50.958,2,2021-05-14 05:41:51.141,
609e0efddfd028e1069712b2,0,2021-05-14 05:47:41.013,2,2021-05-14 05:47:41.145,
609e3ad1dfd028e106cd8a44,0,2021-05-14 08:54:41.334,67,2021-09-26 14:13:42.474,609e1793548b71237e9eb00e
609e3af4dfd028e106cdffd2,0,2021-05-14 08:55:16.404,15,2021-09-21 14:09:11.173,
609e3afddfd028e106ce0015,0,2021-05-14 08:55:25.621,5,2021-05-14 09:07:11.323,
609e3b00dfd028e106ce0028,0,2021-05-14 08:55:28.579,4,2021-05-14 08:57:16.493,
609e3b05dfd028e106ce004e,0,2021-05-14 08:55:33.381,3,2021-05-14 08:56:01.830,
609e3b07dfd028e106ce0067,0,2021-05-14 08:55:35.351,3,2021-05-14 08:55:59.656,
609e3b0edfd028e106ce00aa,0,2021-05-14 08:55:42.800,4,2021-05-14 09:06:30.340,
609e3b11dfd028e106ce00c1,0,2021-05-14 08:55:45.439,5,2021-05-14 09:06:54.968,
609e3b14dfd028e106ce00e4,0,2021-05-14 08:55:48.457,7,2021-09-21 14:09:09.337,
609e3b5ddfd028e106ce8f77,0,2021-05-14 08:57:01.234,36,2021-09-24 04:17:31.351,609e1a9c49865223af43e674
609e3b88dfd028e106ced621,0,2021-05-14 08:57:44.494,54,2021-09-25 03:58:09.591,609ccac7b0a428210f5e2d6f
609e3baddfd028e106cf035a,0,2021-05-14 08:58:21.344,27,2021-09-26 14:33:31.603,609cc6d3764931920e60edb9
609e3fa8dfd028e106d2ec42,0,2021-05-14 09:15:20.458,25,2021-09-24 06:55:38.469,609cc60d9fd21b23c349f3bc
609e4342dfd028e106d71a61,0,2021-05-14 09:30:42.662,58,2021-09-27 00:52:51.313,609d08255436ed23b6c89ce4
609e4408dfd028e106d74274,0,2021-05-14 09:34:00.279,2,2021-05-14 09:34:00.550,
609e44f2dfd028e106d755ff,0,2021-05-14 09:37:54.254,2,2021-05-14 09:37:54.441,
609e453ddfd028e106d76f8b,0,2021-05-14 09:39:09.476,17,2021-09-23 10:29:45.375,
609f1422dfd028e106e993ef,0,2021-05-15 00:21:54.058,3,2021-08-23 08:26:30.918,
609f5b4bcbbec8f8078de0c5,0,2021-05-15 05:25:31.436,10,2021-07-08 10:25:57.153,
60a0b24bcbbec8f807aeb465,0,2021-05-16 05:48:59.690,47,2021-09-25 22:25:35.563,609ccd9849865223af438892
60a0ce7dcbbec8f807af60fe,0,2021-05-16 07:49:17.371,35,2021-09-23 21:28:47.141,609e22f877dc942215bdfe92
60a0ce8bcbbec8f807af6172,0,2021-05-16 07:49:31.120,2,2021-05-16 07:54:35.632,
60a0cf66cbbec8f807af68f9,0,2021-05-16 07:53:10.091,3,2021-05-16 07:54:33.200,
60a0cf8dcbbec8f807af6a17,0,2021-05-16 07:53:49.645,3,2021-05-16 07:54:30.018,
60a0cf97cbbec8f807af6a55,0,2021-05-16 07:53:59.254,2,2021-05-16 07:53:59.637,
60a12aebcbbec8f807b186c4,0,2021-05-16 14:23:39.071,47,2021-09-25 02:33:35.582,609e382258404120e038eac0
60a1d594cbbec8f807b57911,0,2021-05-17 02:31:48.887,73,2021-09-27 00:45:14.633,609e41d90cc1f121195392d5
60a20cd1cbbec8f807ba3c69,0,2021-05-17 06:27:29.184,28,2021-09-23 21:45:55.775,609e4c6580ebfe3fc79814ce
60a20cdbcbbec8f807ba4496,0,2021-05-17 06:27:39.383,59,2021-09-24 16:43:05.818,609cf77fdc5f85220999b66d
60a20d8fcbbec8f807baa799,0,2021-05-17 06:30:39.141,96,2021-09-23 05:05:19.414,609cf86f9fd21b23c34a62c6
60a20d92cbbec8f807baa84e,0,2021-05-17 06:30:42.473,5,2021-07-08 15:11:57.702,
60a23827cbbec8f807c86ac7,0,2021-05-17 09:32:23.840,5,2021-07-03 16:40:45.448,
60a23cb1cbbec8f807c8f47f,0,2021-05-17 09:51:45.706,7,2021-09-25 18:41:05.588,
60a24727cbbec8f807c942c6,0,2021-05-17 10:36:23.665,7,2021-05-29 09:26:45.173,
60a24749cbbec8f807c943a0,0,2021-05-17 10:36:57.320,2,2021-05-17 10:36:57.501,
60a25cbbcbbec8f807c9dbca,0,2021-05-17 12:08:27.169,57,2021-09-24 04:05:58.834,609f6a20fb46dc238dd125b4
60a38a45cbbec8f807d95aee,0,2021-05-18 09:35:01.814,42,2021-09-25 02:34:15.748,609f70e177dc942215be2f3d
60a4c76ccbbec8f807eb0692,0,2021-05-19 08:08:12.027,21,2021-09-24 01:31:56.852,609a360e764931920e6094c3
60a4c8e2cbbec8f807eb1186,0,2021-05-19 08:14:26.064,5,2021-05-29 08:52:56.098,
60a4c8f4cbbec8f807eb1217,0,2021-05-19 08:14:44.414,51,2021-09-25 15:30:49.063,609e3130fb46dc238dd1259b
60a4cb20cbbec8f807eb268c,0,2021-05-19 08:24:00.545,51,2021-09-25 13:01:47.068,609e3dab106a1dc387494cf9
60a5e3bacbbec8f807f1c946,0,2021-05-20 04:21:14.595,26,2021-09-24 03:59:15.973,609e231614dca82233ed7402
60a5e3e1cbbec8f807f1ca69,0,2021-05-20 04:21:53.811,49,2021-09-24 02:01:29.156,609b53d10cc1f1211952d936
60a5e614cbbec8f807f1dad4,0,2021-05-20 04:31:16.987,4,2021-07-03 16:39:26.711,
60a624c4cbbec8f807fe1060,0,2021-05-20 08:58:44.344,27,2021-09-24 07:08:20.117,609e1de72addc520e61d9810
60a76861cbbec8f807158ca9,0,2021-05-21 07:59:29.123,59,2021-09-26 11:24:58.809,609b6e0162bf3ea603ef60b8
60a772eccbbec8f80715cd0c,0,2021-05-21 08:44:28.468,50,2021-09-24 02:42:18.086,60a614cab298b6b4722c97cc
60a77322cbbec8f80715ce7a,0,2021-05-21 08:45:22.993,38,2021-09-23 23:59:55.510,60a72301f27c21b06aefe0c0
60a86773cbbec8f8071b7356,0,2021-05-22 02:07:47.188,139,2021-09-26 22:50:05.025,609cce6722aa5420dbc78ff3
60aa4ee4cbbec8f80726a55f,0,2021-05-23 12:47:32.200,38,2021-09-24 05:06:44.640,60a60d233a8fdab3cdac8be3
60aa4eebcbbec8f80726a5ac,0,2021-05-23 12:47:39.658,2,2021-05-23 12:49:28.329,
60aa4f4bcbbec8f80726a839,0,2021-05-23 12:49:15.684,2,2021-05-23 12:49:16.043,
60aa5031cbbec8f80726b0d7,0,2021-05-23 12:53:05.172,46,2021-09-25 12:33:26.137,60a62731f2e4d28b7439ccb0
60aa5624cbbec8f80726d62c,0,2021-05-23 13:18:28.918,41,2021-09-26 23:33:35.031,609c88366d3ba12100e798de
60acbe54cbbec8f807509468,0,2021-05-25 09:07:32.928,1,2021-05-25 09:07:32.928,
60acc7edcbbec8f807551723,0,2021-05-25 09:48:29.991,8,2021-05-25 09:49:54.554,
60acc7f1cbbec8f807551748,0,2021-05-25 09:48:33.335,2,2021-05-25 09:48:33.497,
60acc807cbbec8f8075570af,0,2021-05-25 09:48:55.159,6,2021-05-25 09:49:44.982,
60acc810cbbec8f807557104,0,2021-05-25 09:49:04.372,4,2021-05-25 09:49:20.187,
60acdbf0cbbec8f80759c6a9,0,2021-05-25 11:13:52.046,4,2021-06-25 06:02:32.899,
60ad3a72cbbec8f8075bf4e1,0,2021-05-25 17:57:06.190,3,2021-06-23 12:17:50.023,
60ad3af2cbbec8f8075bf7de,0,2021-05-25 17:59:14.841,2,2021-05-25 17:59:14.998,
60ad3b1bcbbec8f8075bf94f,0,2021-05-25 17:59:55.227,27,2021-09-24 05:45:28.226,609ce5ca6d3ba12100e7fce0
60ad3b1fcbbec8f8075bf988,0,2021-05-25 17:59:59.906,2,2021-05-25 18:01:08.936,
60ad3b52cbbec8f8075bfc48,0,2021-05-25 18:00:50.728,3,2021-05-25 18:00:55.521,
60addf04cbbec8f8075fc10a,0,2021-05-26 05:39:16.288,69,2021-09-24 03:32:35.361,609cea2962bf3ea603efd2ad
60addf8ccbbec8f8075fc4d3,0,2021-05-26 05:41:32.293,83,2021-09-26 03:16:13.081,609e26785436ed23b6c8ba17
60addffbcbbec8f8075fc81d,0,2021-05-26 05:43:23.438,66,2021-09-24 05:23:09.557,609e28b7548b71237e9ebe38
60adee4dcbbec8f807601fec,0,2021-05-26 06:44:29.904,31,2021-09-24 00:55:41.690,609cf460f1da7321f5f9fc20
60ae0753cbbec8f80760b9a8,0,2021-05-26 08:31:15.823,1,2021-05-26 08:31:15.823,
60ae1797cbbec8f8076131ad,0,2021-05-26 09:40:39.613,77,2021-09-25 21:24:32.385,60ac5deffa91616568de8608
60ae659bcbbec8f8076300ad,0,2021-05-26 15:13:31.265,45,2021-09-26 23:16:21.347,60990405adadc310362e532a
60ae65d4cbbec8f807630231,0,2021-05-26 15:14:28.429,49,2021-09-26 22:17:59.635,60ac894e6e3ebb6352fb2d10
60ae69abcbbec8f8076320cd,0,2021-05-26 15:30:51.495,40,2021-09-27 00:58:14.529,60acc764d22dc56594f8dc4f
60aedd98cbbec8f80765d2c8,0,2021-05-26 23:45:28.581,19,2021-09-26 01:53:57.951,609b4ec0dc5f8522099890f2
60aefd84cbbec8f80766918d,0,2021-05-27 02:01:40.827,41,2021-09-25 19:34:24.537,60ac6ac64bf0136387e160fa
60af15a0cbbec8f8076735cf,0,2021-05-27 03:44:32.921,39,2021-09-24 02:29:00.449,60ac8a9bd9db22675d5e1232
60af2329cbbec8f807678d0a,0,2021-05-27 04:42:17.337,6,2021-09-23 17:11:53.541,609a3a0b49865223af428b6a
60afc7b6cbbec8f8077a1099,0,2021-05-27 16:24:22.225,39,2021-09-24 01:24:19.364,60acbdbd97a82a6364e3eb24
60afd060cbbec8f8077a4397,0,2021-05-27 17:01:20.190,45,2021-09-23 22:11:28.424,60af4dba5aa6826769fca496
60afd138cbbec8f8077a489d,0,2021-05-27 17:04:56.308,51,2021-09-23 19:24:22.556,60acc5c6b2541c6752e065a0
60afffaecbbec8f8077b5a5c,0,2021-05-27 20:23:10.155,34,2021-09-24 02:52:28.442,60ac87e429035e6588909c9c
60b00035cbbec8f8077b5d87,0,2021-05-27 20:25:25.297,23,2021-09-25 01:14:43.359,60acb0de1793e9634c5c2741
60b00036cbbec8f8077b5d96,0,2021-05-27 20:25:26.154,65,2021-09-25 20:36:15.361,60af5a4b1793e9634c5c359d
60b02ffccbbec8f8077c797b,0,2021-05-27 23:49:16.769,60,2021-09-25 18:35:23.261,6099ebb90da1ae20f6d45311
60b04c22cbbec8f8077d22cb,0,2021-05-28 01:49:22.413,38,2021-09-26 22:20:14.507,609b43dccf3cb4223190ba2c
60b0513dcbbec8f8077d41e0,0,2021-05-28 02:11:09.852,40,2021-09-24 03:40:34.544,60acc0d49607ba65596b9b65
60b06acbcbbec8f8077ddb1e,0,2021-05-28 04:00:11.410,40,2021-09-24 14:25:41.208,60af4fef1023ca636230d10b
60b079d6cbbec8f8077e35d0,0,2021-05-28 05:04:22.276,24,2021-09-24 05:11:31.249,60ac70acf97fe867c40671b9
60b0ae2acbbec8f8077f6f47,0,2021-05-28 08:47:38.551,68,2021-09-24 01:43:05.000,60a2129e4a40ebb39dad8565
60b0ae33cbbec8f8077f6f9d,0,2021-05-28 08:47:47.372,2,2021-06-26 15:21:08.172,
60b103b7cbbec8f807816e9b,0,2021-05-28 14:52:39.771,41,2021-09-24 01:46:15.225,60ac842fad913a6579b17aba
60b1050fcbbec8f8078176e0,0,2021-05-28 14:58:23.101,29,2021-09-26 21:00:18.878,60ac829197a82a6364e3eb17
60b11334cbbec8f80781cda6,0,2021-05-28 15:58:44.481,78,2021-09-26 08:11:30.417,609bca2a49865223af43679d
60b132bdcbbec8f80782885b,0,2021-05-28 18:13:17.704,66,2021-09-24 01:22:03.131,60a1f0744a40ebb39dad8559
60b17f9acbbec8f807844f86,0,2021-05-28 23:41:14.251,32,2021-09-24 02:35:08.657,609cd29f24353d239ecf15c7
60b17fd3cbbec8f8078450f9,0,2021-05-28 23:42:11.329,12,2021-09-24 22:37:19.769,609ccc3c548b71237e9e7a67
60b20ed5cbbec8f807897a63,0,2021-05-29 09:52:21.207,2,2021-07-06 11:40:04.848,
60b33baccbbec8f8079a03a6,0,2021-05-30 07:15:56.131,2,2021-05-31 01:26:07.871,
60b3aee1cbbec8f8079cb610,0,2021-05-30 15:27:29.872,42,2021-09-24 01:18:35.215,60acc4001793e9634c5c274b
60b3b093cbbec8f8079cc09d,0,2021-05-30 15:34:43.412,167,2021-09-27 01:59:49.010,609b678f58404120e03801d4
60b5070ecbbec8f807a4b7fc,0,2021-05-31 15:55:58.740,1,2021-05-31 15:55:58.740,
60b727b7cbbec8f807b15304,0,2021-06-02 06:39:51.661,1,2021-06-02 06:39:51.661,
60b731e1cbbec8f807b19291,0,2021-06-02 07:23:13.828,3,2021-07-10 07:09:56.513,
60b731e8cbbec8f807b192bc,0,2021-06-02 07:23:20.139,5,2021-07-26 03:51:15.915,
60b7341acbbec8f807b1bad7,0,2021-06-02 07:32:42.807,2,2021-06-02 07:33:14.115,60b73368d4220d60162db93c
60b85ef5cbbec8f807ba5624,0,2021-06-03 04:47:49.877,13,2021-09-23 10:22:41.182,
60b99aabcbbec8f807c1b1b6,0,2021-06-04 03:14:51.818,1,2021-06-04 03:14:51.818,
60b9a9ddcbbec8f807c21054,0,2021-06-04 04:19:41.150,6,2021-09-25 18:32:41.855,
60c96b07cbbec8f8071f6103,0,2021-06-16 03:07:51.993,16,2021-08-12 07:40:10.207,
60cbd9a9cbbec8f8074b060d,0,2021-06-17 23:24:25.572,75,2021-09-24 03:22:42.156,609cccab1b20a621f761ae2e
60cbdc05cbbec8f8074b1651,0,2021-06-17 23:34:29.997,14,2021-09-23 15:43:19.250,609cc9926d3ba12100e798f6
60cddbb5cbbec8f807eae1d7,0,2021-06-19 11:57:41.721,48,2021-09-23 21:33:46.783,60cdae7b1b6d5fe571acbc1e
60cde1e8cbbec8f807ef1bec,0,2021-06-19 12:24:08.219,103,2021-09-26 14:35:06.479,60cddf063f8e8ee371d0788d
60cde22fcbbec8f807ef2e1c,0,2021-06-19 12:25:19.106,6,2021-09-26 14:35:28.185,
60cde231cbbec8f807ef2e31,0,2021-06-19 12:25:21.124,2,2021-06-19 12:25:21.256,
60ce3279cbbec8f807fadcbd,0,2021-06-19 18:07:53.992,21,2021-09-24 03:28:18.559,60c9b3a8fcf703e758683202
60ce363ecbbec8f807fb6b01,0,2021-06-19 18:23:58.252,1,2021-06-19 18:23:58.252,60cc23c53f8e8ee371d00631
60ce3641cbbec8f807fb6b17,0,2021-06-19 18:24:01.504,29,2021-09-24 21:31:59.171,60cc2b132f8db7e794bfb1eb
60ce3708cbbec8f807fc0ed9,0,2021-06-19 18:27:20.880,2,2021-06-20 07:09:58.524,60caf504ed8ee5e74ad4f3b7
60ce890bcbbec8f807fe394f,0,2021-06-20 00:17:15.398,21,2021-09-23 23:06:10.634,60cde30b7504f5e57f68afd2
60cee9c3cbbec8f807028478,0,2021-06-20 07:09:55.985,15,2021-09-24 01:41:28.139,60ac8383ad913a6579b17ab9
60cf1e28cbbec8f807507473,0,2021-06-20 10:53:28.113,31,2021-09-24 04:48:51.852,60cef0b786997de78c67aabb
60cfa214cbbec8f8075577b9,0,2021-06-20 20:16:20.362,36,2021-09-27 01:13:59.918,60c9aa497504f5e57f686716
60d04d49cbbec8f807c84cda,0,2021-06-21 08:26:49.845,74,2021-09-26 02:17:04.342,60cee1f47504f5e57f68afef
60d04f96cbbec8f807cc860c,0,2021-06-21 08:36:38.665,6,2021-09-24 11:11:28.004,60d029350c4ed7e597417118
60d05030cbbec8f807cea784,0,2021-06-21 08:39:12.099,3,2021-09-24 04:58:45.541,60d0359a86997de78c67edaa
60d05035cbbec8f807cea825,0,2021-06-21 08:39:17.306,1,2021-06-21 08:39:17.306,
60d0504dcbbec8f807cebd62,0,2021-06-21 08:39:41.676,2,2021-06-21 08:39:41.815,
60d0b073cbbec8f807573870,0,2021-06-21 15:29:55.120,13,2021-09-24 00:34:20.186,60d0ac9793656ce7950b2a50
60d0b07fcbbec8f8075738d3,0,2021-06-21 15:30:07.863,28,2021-09-25 10:39:06.325,60d0ad82c20f0de793a804e6
60d0c068cbbec8f807701d33,0,2021-06-21 16:38:00.256,59,2021-09-25 08:52:22.383,60d0b7dbfcf703e758692a6e
60d0c06ecbbec8f807702379,0,2021-06-21 16:38:06.441,9,2021-08-11 08:30:11.220,
60d0c07dcbbec8f807707631,0,2021-06-21 16:38:21.032,94,2021-09-26 14:08:09.034,60d04ee5c20f0de793a7d140
60d0c080cbbec8f8077086b0,0,2021-06-21 16:38:24.466,21,2021-08-19 07:23:08.607,
60d0c0edcbbec8f80771f3e9,0,2021-06-21 16:40:13.162,16,2021-08-19 07:30:38.248,
60d0c0f1cbbec8f80771fd39,0,2021-06-21 16:40:17.136,7,2021-08-19 07:30:54.080,
60d0c0f5cbbec8f807720291,0,2021-06-21 16:40:21.205,11,2021-08-12 06:47:08.673,
60d15c1fcbbec8f807407550,0,2021-06-22 03:42:23.708,22,2021-09-23 20:54:44.608,60d14b8e5e45bae75062ef53
60d1787dcbbec8f8076a0362,0,2021-06-22 05:43:25.073,76,2021-09-24 03:43:14.417,60d15cbeed8ee5e74ad6b95c
60d17881cbbec8f8076a052c,0,2021-06-22 05:43:29.934,23,2021-09-23 19:34:35.393,60d15cae9b2c1d3c3e9727c7
60d1a2adcbbec8f807d064c0,0,2021-06-22 08:43:25.968,36,2021-09-24 00:49:27.162,60d196a6706ccbe7c08d1b8d
60d1a2bbcbbec8f807d0c2f1,0,2021-06-22 08:43:39.704,7,2021-09-24 03:00:03.167,60d1917d2f8db7e794c132d1
60d1a2c3cbbec8f807d0da96,0,2021-06-22 08:43:47.416,22,2021-09-26 11:08:44.212,60d1559ba91f2bdf1d548c68
60d1a2d4cbbec8f807d0fea8,0,2021-06-22 08:44:04.994,10,2021-09-25 01:56:04.151,60cee4cea6b0f0e3790a4e56
60d1a486cbbec8f807d6cb71,0,2021-06-22 08:51:18.509,14,2021-09-24 02:35:28.977,60d0520b93656ce7950ad57a
60d1a8b1cbbec8f807e2fd03,0,2021-06-22 09:09:05.314,16,2021-09-26 02:17:03.609,60cee3b586997de78c678660
60d1a8bacbbec8f807e32eb8,0,2021-06-22 09:09:14.624,9,2021-09-23 10:23:47.869,
60d1a992cbbec8f807e59f2f,0,2021-06-22 09:12:50.745,4,2021-07-22 10:50:42.496,
60d1b1b4cbbec8f807edd684,0,2021-06-22 09:47:32.258,20,2021-09-24 05:09:11.627,60d1aa003f8e8ee371d1d8d9
60d1b205cbbec8f807edfa9c,0,2021-06-22 09:48:53.929,53,2021-09-26 23:58:14.141,60d1412f307be2e78cdc4fcd
60d1b213cbbec8f807ee0d60,0,2021-06-22 09:49:07.399,5,2021-09-16 04:19:20.503,
60d1b39bcbbec8f807ef3f91,0,2021-06-22 09:55:39.313,4,2021-07-07 23:59:27.848,
60d1c2b6cbbec8f807f99f86,0,2021-06-22 11:00:06.267,19,2021-09-23 14:50:26.006,60d04f1a3f8e8ee371d0baf5
60d1c3e4cbbec8f807fa501c,0,2021-06-22 11:05:08.005,45,2021-09-25 13:31:49.210,60d04ef486997de78c67fba7
60d1c482cbbec8f807faed83,0,2021-06-22 11:07:46.453,40,2021-09-24 00:04:38.451,60d1415b2f8db7e794c0dbec
60d1c4d2cbbec8f807fb265c,0,2021-06-22 11:09:06.215,59,2021-09-26 19:16:18.230,60d140de307be2e78cdc4fcc
60d1c589cbbec8f807fba5cc,0,2021-06-22 11:12:09.492,28,2021-09-25 00:47:55.957,60d13fc265b882e577d718c9
60d1c654cbbec8f807fc4749,0,2021-06-22 11:15:33.003,26,2021-09-23 21:44:38.976,60d04f2b2547e4e7a43fd78e
60d1d129cbbec8f807093b14,0,2021-06-22 12:01:44.980,10,2021-09-24 15:49:15.678,60d1be8d6742613575f148cf
60d208bacbbec8f807191fa0,0,2021-06-22 15:58:50.755,26,2021-09-25 22:48:04.739,60d04f0ee1a608e7869c21b1
60d21763cbbec8f807197538,0,2021-06-22 17:01:23.005,122,2021-09-26 09:48:05.207,60d04eff2547e4e7a43fd78d
60d22bc4cbbec8f80719e88e,0,2021-06-22 18:28:20.797,136,2021-09-27 01:17:47.080,60cc8d58a6b0f0e3790a0b56
60d2db35cbbec8f807885513,0,2021-06-23 06:56:53.986,8,2021-09-24 21:57:58.412,60d2cb402290b18942f0d94d
60d2db39cbbec8f80788687c,0,2021-06-23 06:56:57.945,7,2021-09-23 23:21:05.034,60d2ca073f8e8ee371d24099
60d2dbf5cbbec8f8078a3dd3,0,2021-06-23 07:00:05.261,32,2021-09-26 16:14:12.044,60d29ecfa91f2bdf1d54c7cc
60d2e485cbbec8f8079351de,0,2021-06-23 07:36:37.097,24,2021-09-23 22:30:31.967,60d29ec893656ce7950c5599
60d309e0cbbec8f807d75d1c,0,2021-06-23 10:16:00.068,12,2021-09-25 12:59:19.713,60d1d551fcf703e75869e8fd
60d3250bcbbec8f807ec3b7b,0,2021-06-23 12:11:55.047,3,2021-09-23 08:55:49.786,
60d3251bcbbec8f807ec3cd9,0,2021-06-23 12:12:11.396,2,2021-06-23 12:12:14.647,
60d32665cbbec8f807ed0d1f,0,2021-06-23 12:17:41.978,39,2021-09-24 04:59:53.990,60a621b59c8cbfb482cee4bc
60d32683cbbec8f807ed2686,0,2021-06-23 12:18:11.587,1,2021-06-23 12:18:11.587,
60d35321cbbec8f8071f1584,0,2021-06-23 15:28:33.755,6,2021-06-26 10:13:29.183,60d32e306742613575f1f0ec
60d3c218cbbec8f807240aef,0,2021-06-23 23:22:00.059,17,2021-09-23 15:58:48.505,60d2f5480bf268e35dcfdbf2
