_id,what_you_learn,staffs_lecturers,course_contents,price,name,estimate_type,language,syllabus,visibility,resources,document_state,staffs_creator,schools,status,version,all_content_duration,createdAt,updatedAt,__v,education_levels,subjects,link_courses,description,keywords,trailer,enrolled_count,publish_date,categories,sub_categories,lecture_count,course_order,view_count
60da90357c197c7027f2703f,[],[],"[ObjectId('60da90357c197c7027f27040'), ObjectId('60da90357c197c7027f27041'), ObjectId('60da90357c197c7027f27042'), ObjectId('60da90357c197c7027f27043'), ObjectId('60da90357c197c7027f27044')]",0, មេរៀនទី៥៩  មុខរបរអ្នកភូមិខ្ញុំ,hour,ខ្មែរ,[],1,[],edit,6094fa2942852e72de6d5658,6093b6caf37b7efe8424a474,1,1,0,2021-06-28 12:26:59.744,2021-06-29 03:15:24.540,0,5ef6c80b9fe01616bc0e3096,60949f1d0e6d953e6c5472ef,60d9c013f647996fa65c092e,,"['មុខរបរអ្នកភូមិខ្ញុំ', 'lesson 60', 'khmer lesson 60', 'khmer garde2', 'khmer lesson 60 garde2\\', 'ថ្នាក់ទី២\u200b មេរៀនទី៦០']",,0.0,2021-06-29 01:21:51.697,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,54.0,
60dc57b7faec746d45fb7517,[],[ObjectId('6094fa2942852e72de6d5658')],"[ObjectId('60dc57b7faec746d45fb7518'), ObjectId('60dc57b7faec746d45fb7519'), ObjectId('60dc57b7faec746d45fb751a'), ObjectId('60dc57b7faec746d45fb751b'), ObjectId('60dc57b7faec746d45fb751c'), ObjectId('60dc57b7faec746d45fb751d'), ObjectId('60dc57b7faec746d45fb751e'), ObjectId('60dc57b7faec746d45fb751f')]",0,ជំពូក១ មេកានិច,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60dc5841e64c626d7de57cbf'), 'name': 'ឯកសារ សំនួរ-ចម្លើយ (មេរៀនទី១).pdf', 'content_type': 'file', 'content_data': '60dc5841e64c626d7de57cbf'}, {'_id': ObjectId('60dc585c0bdbaf7013716730'), 'name': 'ឯកសារ សំនួរ-ចម្លើយ (មេរៀនទី២).pdf', 'content_type': 'file', 'content_data': '60dc585c0bdbaf7013716730'}]",edit,6094fa2942852e72de6d5658,6093b6caf37b7efe8424a474,1,1,0,2021-06-23 02:38:52.152,2021-06-30 11:42:21.146,0,5ef6c8f19fe01616bc0e309e,60949eea0e6d953e6c54719f,60d29ebc9ee625e363f2727d,,"['ថ្នាក់ទី១០', 'រូបវិទ្យា', 'មេរៀនទី១', 'ចលនាក្នុងត្រង់', 'មេកានិច']",,0.0,2021-06-26 08:59:53.191,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,1.0,
60de77c03bcc2f6f930d8c92,[],[],"[ObjectId('60de77c03bcc2f6f930d8c93'), ObjectId('60de77c03bcc2f6f930d8c94'), ObjectId('60de77c03bcc2f6f930d8c95')]",0,មេរៀនទី១ រៀនគូសបន្ទាត់ និងខ្សែកោង,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de77d433b5881d16cb3423'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១.pdf', 'content_type': 'file', 'content_data': '60de77d433b5881d16cb3423'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 15:13:27.482,2021-07-02 02:20:20.402,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0ac9793656ce7950b2a50,,"['មេរៀនទី១', 'រៀនគូសបន្ទាត់', 'និ\u200bងខ្សែ\u200bកោង', 'រៀនគូសបន្ទាត់ និ\u200bងខ្សែ\u200bកោង', 'ភាសាខ្មែរ', 'khmer', 'khmer grade1', 'lesson1', 'khmer lessson 1']",,0.0,2021-06-21 15:29:12.901,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,1.0,
60de7850e64c626d7de57d53,[],[],"[ObjectId('60de7850e64c626d7de57d54'), ObjectId('60de7850e64c626d7de57d55'), ObjectId('60de7850e64c626d7de57d56')]",0,មេរៀនទី២ ចម្រៀងស្រៈ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7864f8eb5b7033e0396a'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី២.pdf', 'content_type': 'file', 'content_data': '60de7864f8eb5b7033e0396a'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 15:17:22.277,2021-07-02 02:22:35.761,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0ad82c20f0de793a804e6,,"['ស្រៈ', 'ចម្រៀង', 'មេរៀនទី២', 'ភាសាខ្មែរ', 'ខ្មែរ', 'khmer', 'khmer grade 1', 'khmer lesson2', 'lesson2']",,0.0,2021-06-21 15:29:25.123,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,2.0,
60de789002dac26fd5a52d53,[],[],"[ObjectId('60de789002dac26fd5a52d54'), ObjectId('60de789002dac26fd5a52d55'), ObjectId('60de789002dac26fd5a52d56'), ObjectId('60de789002dac26fd5a52d57'), ObjectId('60de789002dac26fd5a52d58'), ObjectId('60de789002dac26fd5a52d59'), ObjectId('60de789002dac26fd5a52d5a'), ObjectId('60de789002dac26fd5a52d5b'), ObjectId('60de789002dac26fd5a52d5c'), ObjectId('60de789002dac26fd5a52d5d'), ObjectId('60de789002dac26fd5a52d5e'), ObjectId('60de789002dac26fd5a52d5f'), ObjectId('60de789002dac26fd5a52d60'), ObjectId('60de789002dac26fd5a52d61'), ObjectId('60de789002dac26fd5a52d62'), ObjectId('60de789002dac26fd5a52d63'), ObjectId('60de789002dac26fd5a52d64'), ObjectId('60de789002dac26fd5a52d65'), ObjectId('60de789002dac26fd5a52d66'), ObjectId('60de789002dac26fd5a52d67'), ObjectId('60de789002dac26fd5a52d68'), ObjectId('60de789002dac26fd5a52d69'), ObjectId('60de789002dac26fd5a52d6a'), ObjectId('60de789002dac26fd5a52d6b'), ObjectId('60de789002dac26fd5a52d6c'), ObjectId('60de789002dac26fd5a52d6d'), ObjectId('60de789002dac26fd5a52d6e'), ObjectId('60de789002dac26fd5a52d6f'), ObjectId('60de789002dac26fd5a52d70'), ObjectId('60de789002dac26fd5a52d71'), ObjectId('60de789002dac26fd5a52d72'), ObjectId('60de789002dac26fd5a52d73'), ObjectId('60de789002dac26fd5a52d74'), ObjectId('60de789002dac26fd5a52d75'), ObjectId('60de789002dac26fd5a52d76'), ObjectId('60de789002dac26fd5a52d77'), ObjectId('60de789002dac26fd5a52d78'), ObjectId('60de789002dac26fd5a52d79'), ObjectId('60de789002dac26fd5a52d7a'), ObjectId('60de789002dac26fd5a52d7b'), ObjectId('60de789002dac26fd5a52d7c'), ObjectId('60de789002dac26fd5a52d7d'), ObjectId('60de789002dac26fd5a52d7e'), ObjectId('60de789002dac26fd5a52d7f'), ObjectId('60de789002dac26fd5a52d80'), ObjectId('60de789002dac26fd5a52d81'), ObjectId('60de789002dac26fd5a52d82'), ObjectId('60de789002dac26fd5a52d83'), ObjectId('60de789002dac26fd5a52d84'), ObjectId('60de789002dac26fd5a52d85'), ObjectId('60de789002dac26fd5a52d86'), ObjectId('60de789002dac26fd5a52d87'), ObjectId('60de789002dac26fd5a52d88'), ObjectId('60de789002dac26fd5a52d89'), ObjectId('60de789002dac26fd5a52d8a'), ObjectId('60de789002dac26fd5a52d8b')]",0,មេរៀនទី៣  ស្រៈនិស្ស័យ (ស្ពានទី១),hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de789ebf55bf70519b84f7'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី៣.pdf', 'content_type': 'file', 'content_data': '60de789ebf55bf70519b84f7'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 15:29:42.384,2021-07-02 02:24:10.846,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0b066a8b9a4e76c7cb344,,"['ស្ពាន', 'មេរៀនទី៣', 'ភាសាខ្មែរ', 'ខ្មែរ', 'khmer', 'lesson3', 'khmer lesson3']",,0.0,2021-06-21 17:18:45.401,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,3.0,
60de78dc33b5881d16cb3427,[],[],"[ObjectId('60de78dc33b5881d16cb3428'), ObjectId('60de78dc33b5881d16cb3429'), ObjectId('60de78dc33b5881d16cb342a'), ObjectId('60de78dc33b5881d16cb342b'), ObjectId('60de78dc33b5881d16cb342c'), ObjectId('60de78dc33b5881d16cb342d'), ObjectId('60de78dc33b5881d16cb342e'), ObjectId('60de78dc33b5881d16cb342f'), ObjectId('60de78dc33b5881d16cb3430'), ObjectId('60de78dc33b5881d16cb3431'), ObjectId('60de78dc33b5881d16cb3432'), ObjectId('60de78dc33b5881d16cb3433'), ObjectId('60de78dc33b5881d16cb3434'), ObjectId('60de78dc33b5881d16cb3435'), ObjectId('60de78dc33b5881d16cb3436'), ObjectId('60de78dc33b5881d16cb3437'), ObjectId('60de78dc33b5881d16cb3438'), ObjectId('60de78dc33b5881d16cb3439'), ObjectId('60de78dc33b5881d16cb343a'), ObjectId('60de78dc33b5881d16cb343b'), ObjectId('60de78dc33b5881d16cb343c'), ObjectId('60de78dc33b5881d16cb343d'), ObjectId('60de78dc33b5881d16cb343e'), ObjectId('60de78dc33b5881d16cb343f'), ObjectId('60de78dc33b5881d16cb3440'), ObjectId('60de78dc33b5881d16cb3441'), ObjectId('60de78dc33b5881d16cb3442'), ObjectId('60de78dc33b5881d16cb3443'), ObjectId('60de78dc33b5881d16cb3444'), ObjectId('60de78dc33b5881d16cb3445'), ObjectId('60de78dc33b5881d16cb3446'), ObjectId('60de78dc33b5881d16cb3447'), ObjectId('60de78dc33b5881d16cb3448'), ObjectId('60de78dc33b5881d16cb3449'), ObjectId('60de78dc33b5881d16cb344a'), ObjectId('60de78dc33b5881d16cb344b'), ObjectId('60de78dc33b5881d16cb344c')]",0,មេរៀនទី៤ ព្យញ្ជនៈ ៣៣ តួ (ស្ពានទី២),hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de78fb9db2961d1c6b5e21'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី៤.pdf', 'content_type': 'file', 'content_data': '60de78fb9db2961d1c6b5e21'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 17:32:06.938,2021-07-02 02:25:18.349,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0cd169ceaeae7c66751ab,,"['ព្យញ្ជនៈ', 'ព្យញ្ជនៈ ៣៣ តួ', 'មេរៀនទី៤\u200b', 'lesson4', 'grade1 lesson4', 'khmer grade1']",,0.0,2021-06-21 20:00:15.685,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,4.0,
60de791c9db2961d1c6b5e25,[],[],"[ObjectId('60de791c9db2961d1c6b5e26'), ObjectId('60de791c9db2961d1c6b5e27'), ObjectId('60de791c9db2961d1c6b5e28'), ObjectId('60de791c9db2961d1c6b5e29')]",0, មេរៀនទី៥  ព្យញ្ជនៈ ក ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de79278f92026fc05f966b'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី៥.pdf', 'content_type': 'file', 'content_data': '60de79278f92026fc05f966b'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 19:27:56.534,2021-07-02 02:25:51.079,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0e83c65b882e577d6d729,,"['ព្យញ្ជនៈ ក', 'ក', 'មេរៀនទី៥', 'lesson5', 'khmer lessson 5', 'lesson5 khmer']",,0.0,2021-06-21 20:00:31.148,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,6.0,
60de7944f4da837019f1e9cb,[],[],"[ObjectId('60de7944f4da837019f1e9cc'), ObjectId('60de7944f4da837019f1e9cd'), ObjectId('60de7944f4da837019f1e9ce'), ObjectId('60de7944f4da837019f1e9cf')]",0,មេរៀនទី៦  ព្យញ្ជនៈ ខ ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de79506d3ba31d5f96020d'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី៦.pdf', 'content_type': 'file', 'content_data': '60de79506d3ba31d5f96020d'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 19:47:59.727,2021-07-02 02:26:33.779,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0ecef5e45bae75062b99f,,"['ព្យញ្ជនៈ ខ', 'ខ', 'មេរៀនទី៦', 'lesson4', 'grade1 lesson6', 'lesson6 grade1', 'khmer lesson6']",,0.0,2021-06-21 20:00:46.658,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,7.0,
60de796c02dac26fd5a52d8f,[],[],"[ObjectId('60de796c02dac26fd5a52d90'), ObjectId('60de796c02dac26fd5a52d91'), ObjectId('60de796c02dac26fd5a52d92'), ObjectId('60de796c02dac26fd5a52d93')]",0,មេរៀនទី៧  ព្យញ្ជនៈ ច,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7976c94f556d4d2b4997'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី៧.pdf', 'content_type': 'file', 'content_data': '60de7976c94f556d4d2b4997'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 20:02:32.465,2021-07-02 02:27:08.255,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0f058fcf703e758697d9c,,"['ព្យញ្ជនៈ ច', 'ច', 'មេរៀនទី៧', 'khmer lesson7']",,0.0,2021-06-21 20:17:59.723,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,8.0,
60de7989644aa26d5fbabe12,[],[],"[ObjectId('60de7989644aa26d5fbabe13'), ObjectId('60de7989644aa26d5fbabe14'), ObjectId('60de7989644aa26d5fbabe15'), ObjectId('60de7989644aa26d5fbabe16'), ObjectId('60de7989644aa26d5fbabe17'), ObjectId('60de7989644aa26d5fbabe18')]",0,មេរៀនទី៨  ព្យញ្ជនៈ ឆ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7993387fdc1d453acc93'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី៨.pdf', 'content_type': 'file', 'content_data': '60de7993387fdc1d453acc93'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 20:08:32.440,2021-07-02 02:27:40.033,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0f1c0c20f0de793a837e9,,"['ព្យញ្ជនៈ ឆ', 'ឆ', 'មេរៀនទី៨', 'khmer lesson8', 'lesson8']",,0.0,2021-06-21 20:25:07.184,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,9.0,
60de79b27c197c7027f2714a,[],[],"[ObjectId('60de79b27c197c7027f2714b'), ObjectId('60de79b27c197c7027f2714c'), ObjectId('60de79b27c197c7027f2714d'), ObjectId('60de79b27c197c7027f2714e')]",0,មេរៀនទី៩  ព្យញ្ជនៈ ដ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de79c502dac26fd5a52d96'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី៩.pdf', 'content_type': 'file', 'content_data': '60de79c502dac26fd5a52d96'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 20:23:02.963,2021-07-02 02:28:29.002,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0f5269ee625e363f1c7f9,,"['ព្យញ្ជនៈ ដ', 'ដ', 'មេរៀនទី៩', 'lesson9', 'khmer lesson4', 'lesson4 khmer']",,0.0,2021-06-21 20:33:30.868,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,10.0,
60de7a03a845421d50657a6b,[],[],"[ObjectId('60de7a03a845421d50657a6c'), ObjectId('60de7a03a845421d50657a6d'), ObjectId('60de7a03a845421d50657a6e'), ObjectId('60de7a03a845421d50657a6f')]",0, មេរៀនទី១០  ព្យញ្ជនៈ ឋ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7a10312dab1d24170f03'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១០.pdf', 'content_type': 'file', 'content_data': '60de7a10312dab1d24170f03'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 20:26:56.117,2021-07-02 02:29:43.558,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0f6101ede65e5b00f1763,,"['ព្យញ្ជនៈ ឋ', 'ឋ', 'មេរៀនទី១០', 'lesson10', 'khmer lesson10', 'lesson10 khmer']",,0.0,2021-06-21 20:34:38.969,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,11.0,
60de7a3646066b1d36fe2a99,[],[],"[ObjectId('60de7a3646066b1d36fe2a9a'), ObjectId('60de7a3646066b1d36fe2a9b'), ObjectId('60de7a3646066b1d36fe2a9c'), ObjectId('60de7a3646066b1d36fe2a9d'), ObjectId('60de7a3646066b1d36fe2a9e'), ObjectId('60de7a3646066b1d36fe2a9f'), ObjectId('60de7a3646066b1d36fe2aa0')]",0,មេរៀនទី១១  ព្យញ្ជនៈ ណ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7a447c197c7027f27151'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១១.pdf', 'content_type': 'file', 'content_data': '60de7a447c197c7027f27151'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 20:31:44.207,2021-07-02 02:30:37.456,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0f73093656ce7950b8f1b,,"['ព្យញ្ជនៈ ណ', 'ណ', 'មេរៀនទី១១', 'khmer 10', 'lesson11', 'lesson11 khmer', 'khmer lesson11']",,0.0,2021-06-21 20:43:13.639,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,12.0,
60de7a5f54623e6fa00fd3a2,[],[],"[ObjectId('60de7a5f54623e6fa00fd3a3'), ObjectId('60de7a5f54623e6fa00fd3a4'), ObjectId('60de7a5f54623e6fa00fd3a5'), ObjectId('60de7a5f54623e6fa00fd3a6'), ObjectId('60de7a5f54623e6fa00fd3a7'), ObjectId('60de7a5f54623e6fa00fd3a8'), ObjectId('60de7a5f54623e6fa00fd3a9')]",0,មេរៀនទី១២  ព្យញ្ជនៈ ត ថ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7a6e02dac26fd5a52d9c'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១២.pdf', 'content_type': 'file', 'content_data': '60de7a6e02dac26fd5a52d9c'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 20:48:29.700,2021-07-02 02:31:17.503,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d0fb1d65b882e577d7106a,,"['ព្យញ្ជនៈ តថ', 'តថ', 'ត', 'ថ', 'មេរៀនទី១២', 'khmer leson12']",,0.0,2021-06-21 21:00:53.557,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,13.0,
60de7a886d3ba31d5f960211,[],[],"[ObjectId('60de7a886d3ba31d5f960212'), ObjectId('60de7a886d3ba31d5f960213'), ObjectId('60de7a886d3ba31d5f960214'), ObjectId('60de7a886d3ba31d5f960215'), ObjectId('60de7a886d3ba31d5f960216'), ObjectId('60de7a886d3ba31d5f960217'), ObjectId('60de7a886d3ba31d5f960218'), ObjectId('60de7a886d3ba31d5f960219'), ObjectId('60de7a886d3ba31d5f96021a'), ObjectId('60de7a886d3ba31d5f96021b')]",0,មេរៀនទី១៣  ព្យញ្ជនៈ ប ផ ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7a958f92026fc05f9678'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១៣.pdf', 'content_type': 'file', 'content_data': '60de7a958f92026fc05f9678'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 21:10:58.463,2021-07-02 02:31:59.068,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d100623ddad08ba4e6410a,,"['ព្យញ្ជនៈ បផ', 'បផ', 'ផ', 'ប', 'មេរៀនទី១៣', 'lesson13', 'khmer lesson13', 'lesson13 khmer']",,0.0,2021-06-21 22:17:30.732,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,14.0,
60de7abc387fdc1d453acc9c,[],[],"[ObjectId('60de7abc387fdc1d453acc9d'), ObjectId('60de7abc387fdc1d453acc9e'), ObjectId('60de7abc387fdc1d453acc9f'), ObjectId('60de7abc387fdc1d453acca0'), ObjectId('60de7abc387fdc1d453acca1'), ObjectId('60de7abc387fdc1d453acca2'), ObjectId('60de7abc387fdc1d453acca3')]",0,មេរៀនទី១៤  ព្យញ្ជនៈ ស ហ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7adf644aa26d5fbabe21'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១៤.pdf', 'content_type': 'file', 'content_data': '60de7adf644aa26d5fbabe21'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 22:31:10.055,2021-07-02 02:33:26.362,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d1132e9ee625e363f1c7fe,,"['ព្យញ្ជនៈ សហ', 'ស', 'ហ', 'មេរៀនទី១៤', 'lesson14', 'khmer lesson14']",,0.0,2021-06-21 22:42:47.348,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,15.0,
60de7b0f46066b1d36fe2aa4,[],[],"[ObjectId('60de7b0f46066b1d36fe2aa5'), ObjectId('60de7b0f46066b1d36fe2aa6'), ObjectId('60de7b0f46066b1d36fe2aa7'), ObjectId('60de7b0f46066b1d36fe2aa8'), ObjectId('60de7b0f46066b1d36fe2aa9'), ObjectId('60de7b0f46066b1d36fe2aaa'), ObjectId('60de7b0f46066b1d36fe2aab'), ObjectId('60de7b0f46066b1d36fe2aac'), ObjectId('60de7b0f46066b1d36fe2aad'), ObjectId('60de7b0f46066b1d36fe2aae')]",0,មេរៀនទី១៥  ព្យញ្ជនៈ ឡ អ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7b19644aa26d5fbabe28'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១៥.pdf', 'content_type': 'file', 'content_data': '60de7b19644aa26d5fbabe28'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 22:52:41.046,2021-07-02 02:34:15.881,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d1183965b882e577d71071,,"['ឡអ', 'ឡ', 'អ', 'មេរៀនទី១៥', 'khmer lesson15', 'lesson15 khmer', 'lesson 15']",,0.0,2021-06-21 23:23:16.068,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,16.0,
60de7b77b3a1e26fd4a711e4,[],[],"[ObjectId('60de7b77b3a1e26fd4a711e5'), ObjectId('60de7b77b3a1e26fd4a711e6'), ObjectId('60de7b77b3a1e26fd4a711e7'), ObjectId('60de7b77b3a1e26fd4a711e8')]",0,មេរៀនទី១៦  ព្យញ្ជនៈ គ ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7b817c197c7027f27158'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១៦.pdf', 'content_type': 'file', 'content_data': '60de7b817c197c7027f27158'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 23:20:28.845,2021-07-02 02:35:51.689,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d11ebc307be2e78cdc3bac,,"['ព្យញ្ជនៈ គ', 'គ', 'មេរៀនទី១៦', 'khmer lesson15', 'lesson15']",,0.0,2021-06-21 23:36:57.757,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,17.0,
60de7ba0312dab1d24170f08,[],[],"[ObjectId('60de7ba0312dab1d24170f09'), ObjectId('60de7ba0312dab1d24170f0a'), ObjectId('60de7ba0312dab1d24170f0b'), ObjectId('60de7ba0312dab1d24170f0c')]",0,មេរៀនទី១៧  ព្យញ្ជនៈ ឃ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7bc4f637806d3f072cbc'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១៧.pdf', 'content_type': 'file', 'content_data': '60de7bc4f637806d3f072cbc'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 23:40:45.842,2021-07-02 02:37:09.100,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d1237d0bf268e35dcf0432,,"['ព្យញ្ជនៈ ឃ', 'ឃ', 'មេរៀនទី១៧', 'មេរៀនទី១៧', 'khmer lesson17', 'lesson17']",,0.0,2021-06-21 23:50:38.519,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,18.0,
60de7bf043d4546d665ffea1,[],[],"[ObjectId('60de7bf043d4546d665ffea2'), ObjectId('60de7bf043d4546d665ffea3'), ObjectId('60de7bf043d4546d665ffea4'), ObjectId('60de7bf043d4546d665ffea5')]",0,មេរៀនទី១៨  ព្យញ្ជនៈ ង,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7bfbf637806d3f072cc1'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១៨.pdf', 'content_type': 'file', 'content_data': '60de7bfbf637806d3f072cc1'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 23:43:26.975,2021-07-02 02:37:54.957,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d1241e65b882e577d718ae,,"['មេរៀនទី១៨', 'ព្យញ្ជនៈ ង', 'ង', 'khmer lesson18', 'lesson18', 'lesson18 khmer']",,0.0,2021-06-21 23:50:43.968,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,19.0,
60de7c1302c9e67053c05e8c,[],[],"[ObjectId('60de7c1302c9e67053c05e8d'), ObjectId('60de7c1302c9e67053c05e8e'), ObjectId('60de7c1302c9e67053c05e8f'), ObjectId('60de7c1302c9e67053c05e90')]",0,មេរៀនទី១៩  ព្យញ្ជនៈ ជ,hour,ខ្មែរ,[],1,"[{'_id': ObjectId('60de7c1dfaec746d45fb75c5'), 'name': 'សៀវភៅពុម្ព-មេរៀនទី១៩.pdf', 'content_type': 'file', 'content_data': '60de7c1dfaec746d45fb75c5'}]",edit,6097d9a12f4c41131d66b8b3,6093b6caf37b7efe8424a474,1,1,0,2021-06-21 23:48:02.047,2021-07-02 02:38:53.298,0,5ef6c8059fe01616bc0e3095,60949f1d0e6d953e6c5472ef,60d12532e66a9ee5ab4096a6,,"['ព្យញ្ជនៈ ជ', 'ជ', 'មេរៀនទី១៩', 'lesson19', 'khmer lesson19', 'lesson19 khmer']",,0.0,2021-06-21 23:55:34.657,6127ad3621fd3e19383466f7,612ddf76f20fbd4b4c2ef742,,20.0,
