_id,action,bucket_name,file_id,createdAt,updatedAt,__v,response
6098cd80a6240712fd2b8ad8,response,file_course_datas,6098cd70a6240712fd2b7a82,2021-05-10 06:06:56.971,2021-05-10 06:06:56.971,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098cd70a6240712fd2b7a82_1620626816940.m3u8"",""origin_id"":""6098cd70a6240712fd2b7a82""}}"
6098cdc91fba0a102fa4a180,sending,file_course_datas,6098cdc21fba0a102fa49b93,2021-05-10 06:08:09.552,2021-05-10 06:08:09.552,0,
6098cdc91fba0a102fa4a181,response,file_course_datas,6098cdc21fba0a102fa49b93,2021-05-10 06:08:09.703,2021-05-10 06:08:09.703,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098cdc21fba0a102fa49b93_1620626889675.m3u8"",""origin_id"":""6098cdc21fba0a102fa49b93""}}"
6098cfa2e67a671035d8cdb8,sending,file_course_datas,6098cf91e67a671035d8c0b3,2021-05-10 06:16:02.454,2021-05-10 06:16:02.454,0,
6098cfa2e67a671035d8cdb9,response,file_course_datas,6098cf91e67a671035d8c0b3,2021-05-10 06:16:02.546,2021-05-10 06:16:02.546,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098cf91e67a671035d8c0b3_1620627362529.m3u8"",""origin_id"":""6098cf91e67a671035d8c0b3""}}"
6098d03560c9d01330ba5f50,sending,file_course_datas,6098d02960c9d01330ba5587,2021-05-10 06:18:29.629,2021-05-10 06:18:29.629,0,
6098d03560c9d01330ba5f51,response,file_course_datas,6098d02960c9d01330ba5587,2021-05-10 06:18:29.701,2021-05-10 06:18:29.701,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d02960c9d01330ba5587_1620627509692.m3u8"",""origin_id"":""6098d02960c9d01330ba5587""}}"
6098d04752ca27131ecd0aa0,sending,file_course_datas,6098d03e52ca27131ecd02a6,2021-05-10 06:18:47.858,2021-05-10 06:18:47.858,0,
6098d04752ca27131ecd0aa1,response,file_course_datas,6098d03e52ca27131ecd02a6,2021-05-10 06:18:47.957,2021-05-10 06:18:47.957,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d03e52ca27131ecd02a6_1620627527933.m3u8"",""origin_id"":""6098d03e52ca27131ecd02a6""}}"
6098d1b03b9f07101f93723d,sending,file_course_datas,6098d1ab3b9f07101f936e1e,2021-05-10 06:24:48.571,2021-05-10 06:24:48.571,0,
6098d1b03b9f07101f93723e,response,file_course_datas,6098d1ab3b9f07101f936e1e,2021-05-10 06:24:48.648,2021-05-10 06:24:48.648,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d1ab3b9f07101f936e1e_1620627888628.m3u8"",""origin_id"":""6098d1ab3b9f07101f936e1e""}}"
6098d2c944f6bf1049972467,sending,file_course_datas,6098d2c244f6bf1049971ee8,2021-05-10 06:29:29.364,2021-05-10 06:29:29.364,0,
6098d2c944f6bf1049972468,response,file_course_datas,6098d2c244f6bf1049971ee8,2021-05-10 06:29:29.453,2021-05-10 06:29:29.453,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d2c244f6bf1049971ee8_1620628169439.m3u8"",""origin_id"":""6098d2c244f6bf1049971ee8""}}"
6098d3b784286213144b5deb,sending,file_course_datas,6098d39f84286213144b4552,2021-05-10 06:33:27.995,2021-05-10 06:33:27.995,0,
6098d3b884286213144b5dec,response,file_course_datas,6098d39f84286213144b4552,2021-05-10 06:33:28.114,2021-05-10 06:33:28.114,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d39f84286213144b4552_1620628408110.m3u8"",""origin_id"":""6098d39f84286213144b4552""}}"
6098d3fb1fba0a102fa4a978,sending,file_course_datas,6098d3f21fba0a102fa4a188,2021-05-10 06:34:35.175,2021-05-10 06:34:35.175,0,
6098d3fb1fba0a102fa4a979,response,file_course_datas,6098d3f21fba0a102fa4a188,2021-05-10 06:34:35.279,2021-05-10 06:34:35.279,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d3f21fba0a102fa4a188_1620628475239.m3u8"",""origin_id"":""6098d3f21fba0a102fa4a188""}}"
6098d41f4c30c0100b114794,sending,file_course_datas,6098d4104c30c0100b113931,2021-05-10 06:35:11.586,2021-05-10 06:35:11.586,0,
6098d41f4c30c0100b114795,response,file_course_datas,6098d4104c30c0100b113931,2021-05-10 06:35:11.665,2021-05-10 06:35:11.665,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d4104c30c0100b113931_1620628511639.m3u8"",""origin_id"":""6098d4104c30c0100b113931""}}"
6098d48eada1c61054abb4d4,sending,file_course_datas,6098d47cada1c61054aba5dc,2021-05-10 06:37:02.266,2021-05-10 06:37:02.266,0,
6098d48eada1c61054abb4d5,response,file_course_datas,6098d47cada1c61054aba5dc,2021-05-10 06:37:02.334,2021-05-10 06:37:02.334,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d47cada1c61054aba5dc_1620628622324.m3u8"",""origin_id"":""6098d47cada1c61054aba5dc""}}"
6098d4aaa3d06d1353686a89,sending,file_course_datas,6098d49fa3d06d13536860d0,2021-05-10 06:37:30.043,2021-05-10 06:37:30.043,0,
6098d4aaa3d06d1353686a8a,response,file_course_datas,6098d49fa3d06d13536860d0,2021-05-10 06:37:30.134,2021-05-10 06:37:30.134,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d49fa3d06d13536860d0_1620628650107.m3u8"",""origin_id"":""6098d49fa3d06d13536860d0""}}"
6098d4e660c9d01330ba6e9c,sending,file_course_datas,6098d4d660c9d01330ba5f58,2021-05-10 06:38:30.511,2021-05-10 06:38:30.511,0,
6098d4e660c9d01330ba6e9d,response,file_course_datas,6098d4d660c9d01330ba5f58,2021-05-10 06:38:30.578,2021-05-10 06:38:30.578,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d4d660c9d01330ba5f58_1620628710567.m3u8"",""origin_id"":""6098d4d660c9d01330ba5f58""}}"
6098d4f7a33c5c13108d8edb,sending,file_course_datas,6098d4e6a33c5c13108d806d,2021-05-10 06:38:47.267,2021-05-10 06:38:47.267,0,
6098d4f7a33c5c13108d8edc,response,file_course_datas,6098d4e6a33c5c13108d806d,2021-05-10 06:38:47.361,2021-05-10 06:38:47.361,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d4e6a33c5c13108d806d_1620628727339.m3u8"",""origin_id"":""6098d4e6a33c5c13108d806d""}}"
6098d62552c90013256ef245,sending,file_course_datas,6098d61b52c90013256ee897,2021-05-10 06:43:49.859,2021-05-10 06:43:49.859,0,
6098d62552c90013256ef246,response,file_course_datas,6098d61b52c90013256ee897,2021-05-10 06:43:49.932,2021-05-10 06:43:49.932,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d61b52c90013256ee897_1620629029911.m3u8"",""origin_id"":""6098d61b52c90013256ee897""}}"
6098d73d4c30c0100b115139,sending,file_course_datas,6098d7334c30c0100b11479a,2021-05-10 06:48:29.909,2021-05-10 06:48:29.909,0,
6098d73e4c30c0100b11513a,response,file_course_datas,6098d7334c30c0100b11479a,2021-05-10 06:48:30.014,2021-05-10 06:48:30.014,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d7334c30c0100b11479a_1620629309977.m3u8"",""origin_id"":""6098d7334c30c0100b11479a""}}"
6098d75c52ca27131ecd1aaf,sending,file_course_datas,6098d74952ca27131ecd0aaa,2021-05-10 06:49:00.376,2021-05-10 06:49:00.376,0,
6098d75c52ca27131ecd1ab0,response,file_course_datas,6098d74952ca27131ecd0aaa,2021-05-10 06:49:00.487,2021-05-10 06:49:00.487,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d74952ca27131ecd0aaa_1620629340467.m3u8"",""origin_id"":""6098d74952ca27131ecd0aaa""}}"
6098d75e84286213144b6d80,sending,file_course_datas,6098d74c84286213144b5df7,2021-05-10 06:49:02.808,2021-05-10 06:49:02.808,0,
6098d75e84286213144b6d81,response,file_course_datas,6098d74c84286213144b5df7,2021-05-10 06:49:02.904,2021-05-10 06:49:02.904,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d74c84286213144b5df7_1620629342872.m3u8"",""origin_id"":""6098d74c84286213144b5df7""}}"
6098d77a98a1111330b76238,sending,file_course_datas,6098d76f98a1111330b75882,2021-05-10 06:49:30.350,2021-05-10 06:49:30.350,0,
6098d77a98a1111330b76239,response,file_course_datas,6098d76f98a1111330b75882,2021-05-10 06:49:30.431,2021-05-10 06:49:30.431,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d76f98a1111330b75882_1620629370420.m3u8"",""origin_id"":""6098d76f98a1111330b75882""}}"
6098d92ce67a671035d8ddc3,sending,file_course_datas,6098d918e67a671035d8cdcd,2021-05-10 06:56:44.524,2021-05-10 06:56:44.524,0,
6098d92ce67a671035d8ddc4,response,file_course_datas,6098d918e67a671035d8cdcd,2021-05-10 06:56:44.613,2021-05-10 06:56:44.613,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d918e67a671035d8cdcd_1620629804598.m3u8"",""origin_id"":""6098d918e67a671035d8cdcd""}}"
6098d94144f6bf1049973f56,sending,file_course_datas,6098d92344f6bf1049972471,2021-05-10 06:57:05.504,2021-05-10 06:57:05.504,0,
6098d94144f6bf1049973f57,response,file_course_datas,6098d92344f6bf1049972471,2021-05-10 06:57:05.573,2021-05-10 06:57:05.573,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d92344f6bf1049972471_1620629825575.m3u8"",""origin_id"":""6098d92344f6bf1049972471""}}"
6098d9e5d94610c6634ee621,sending,file_course_datas,6098d9d8d94610c6634ed998,2021-05-10 06:59:49.460,2021-05-10 06:59:49.460,0,
6098d9e5d94610c6634ee622,response,file_course_datas,6098d9d8d94610c6634ed998,2021-05-10 06:59:49.567,2021-05-10 06:59:49.567,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098d9d8d94610c6634ed998_1620629989563.m3u8"",""origin_id"":""6098d9d8d94610c6634ed998""}}"
6098da3a1fba0a102fa4b68c,sending,file_course_datas,6098da2c1fba0a102fa4a987,2021-05-10 07:01:14.517,2021-05-10 07:01:14.517,0,
6098da3a1fba0a102fa4b68d,response,file_course_datas,6098da2c1fba0a102fa4a987,2021-05-10 07:01:14.606,2021-05-10 07:01:14.606,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098da2c1fba0a102fa4a987_1620630074576.m3u8"",""origin_id"":""6098da2c1fba0a102fa4a987""}}"
6098dafb4c30c0100b115b5d,sending,file_course_datas,6098daf04c30c0100b11513f,2021-05-10 07:04:27.391,2021-05-10 07:04:27.391,0,
6098dafb4c30c0100b115b5e,response,file_course_datas,6098daf04c30c0100b11513f,2021-05-10 07:04:27.478,2021-05-10 07:04:27.478,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098daf04c30c0100b11513f_1620630267465.m3u8"",""origin_id"":""6098daf04c30c0100b11513f""}}"
6098db7ee556581039222c97,sending,file_course_datas,6098db73e5565810392222c0,2021-05-10 07:06:38.490,2021-05-10 07:06:38.490,0,
6098db7ee556581039222c98,response,file_course_datas,6098db73e5565810392222c0,2021-05-10 07:06:38.586,2021-05-10 07:06:38.586,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098db73e5565810392222c0_1620630398558.m3u8"",""origin_id"":""6098db73e5565810392222c0""}}"
6098dc000a0ee6104503825c,sending,file_course_datas,6098dbf10a0ee610450373f9,2021-05-10 07:08:48.943,2021-05-10 07:08:48.943,0,
6098dc010a0ee6104503825d,response,file_course_datas,6098dbf10a0ee610450373f9,2021-05-10 07:08:49.033,2021-05-10 07:08:49.033,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098dbf10a0ee610450373f9_1620630529021.m3u8"",""origin_id"":""6098dbf10a0ee610450373f9""}}"
6098dd4ae9db40107d7438a7,sending,file_course_datas,6098dd36e9db40107d74279f,2021-05-10 07:14:18.119,2021-05-10 07:14:18.119,0,
6098dd4ae9db40107d7438a8,response,file_course_datas,6098dd36e9db40107d74279f,2021-05-10 07:14:18.223,2021-05-10 07:14:18.223,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098dd36e9db40107d74279f_1620630858216.m3u8"",""origin_id"":""6098dd36e9db40107d74279f""}}"
6098df89beba6010775ff568,sending,file_course_datas,6098df78beba6010775fe8c9,2021-05-10 07:23:53.024,2021-05-10 07:23:53.024,0,
6098df89beba6010775ff569,response,file_course_datas,6098df78beba6010775fe8c9,2021-05-10 07:23:53.129,2021-05-10 07:23:53.129,0,"{""status"":1,""message"":""Success upload file for encoding video"",""data"":{""filename"":""6098df78beba6010775fe8c9_1620631433102.m3u8"",""origin_id"":""6098df78beba6010775fe8c9""}}"
6098e5d2e556581039223f8a,sending,file_course_datas,6098e5b6e556581039222c9d,2021-05-10 07:50:42.618,2021-05-10 07:50:42.618,0,
