_id,status,sender_staffs,notification_type,message,receiver_students,announcements,__v,createdAt,updatedAt
613ec84f3cf8d7cb2fdcc922,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611b36a980ce123ec02016f8,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.938,2021-09-13 03:41:03.938
613ec84f3cf8d7cb2fdcc923,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611b32681b55ab806267abe8,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.938,2021-09-13 03:41:03.938
613ec84f3cf8d7cb2fdcc924,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611a80d2612af5b892d7c972,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.938,2021-09-13 03:41:03.938
613ec84f3cf8d7cb2fdcc925,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611a2a147b3f8fb5ab0bb598,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.938,2021-09-13 03:41:03.938
613ec84f3cf8d7cb2fdcc926,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611a09822654fc3eb6949f18,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.938,2021-09-13 03:41:03.938
613ec84f3cf8d7cb2fdcc927,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6119135e906b3fba26b3e2a3,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.938,2021-09-13 03:41:03.938
613ec84f3cf8d7cb2fdcc928,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611911ea4d8f8fb85c965df6,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc929,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611794007b87ae3ebe6bc1c7,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc92a,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61177710f729fbb9f916d892,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc92b,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6117738a353f5c3ef1644151,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc92c,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61176eea6990c3b5bfdd1585,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc92d,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6117479a8aefb23ed0e35cbf,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc92e,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61171723265538b85d6abefe,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc92f,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611713f4353f5c3ef164414b,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc930,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6116629f612af5b892d7c917,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc931,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611660eb6dbec8b87c0a15b8,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.939,2021-09-13 03:41:03.939
613ec84f3cf8d7cb2fdcc932,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61164d5101835db88bed90aa,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-09-13 03:41:03.940
613ec84f3cf8d7cb2fdcc933,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6116351bf3ada4ba313c24f1,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-09-13 03:41:03.940
613ec84f3cf8d7cb2fdcc934,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61152d6efaf80eba102c7cfb,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-09-13 03:41:03.940
613ec84f3cf8d7cb2fdcc935,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611513dc2654fc3eb6949e99,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-09-13 03:41:03.940
613ec84f3cf8d7cb2fdcc936,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6114e85c3f23edba1906dba0,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-09-13 03:41:03.940
613ec84f3cf8d7cb2fdcc937,2,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6113de98b76ec13eea59618d,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-10-21 02:07:55.616
613ec84f3cf8d7cb2fdcc938,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61138da28bf60fb86aefb178,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-09-13 03:41:03.940
613ec84f3cf8d7cb2fdcc939,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61136cf56990c3b5bfdd14ad,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-09-13 03:41:03.940
613ec84f3cf8d7cb2fdcc93a,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611366a32bf60cb8a69eb4b4,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.940,2021-09-13 03:41:03.940
613ec84f3cf8d7cb2fdcc93b,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611345f9265538b85d6abdef,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc93c,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61131889a34101b870a34f71,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc93d,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611283fcfaf80eba102c7c46,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc93e,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61127088353f5c3ef1644036,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc93f,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61122c67297eb5b5e53cfa4a,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc940,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6112227e9ecef8b5b98dccff,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc941,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611221fa2654fc3eb6949d98,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc942,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611204d6f729fbb9f916c122,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc943,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6111faf06dbec8b87c09fc8a,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc944,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6111f5d4250ecdba3b99a368,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.941,2021-09-13 03:41:03.941
613ec84f3cf8d7cb2fdcc945,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6111eee52654fc3eb6949a77,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc946,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6111e8b96dbec8b87c09fc7d,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc947,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6111cf1a6990c3b5bfdd13f6,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc948,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,611135cf8aefb23ed0e35b33,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc949,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6110ef9cf729fbb9f916c0ee,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc94a,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6110e5e2a34101b870a34918,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc94b,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6110d82b6990c3b5bfdd13eb,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc94c,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6110c5789635c9ba07d23cc7,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc94d,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6110b6fb6ad88b3eb0dfc4c4,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.942,2021-09-13 03:41:03.942
613ec84f3cf8d7cb2fdcc94e,2,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610f893d7b3f8fb5ab0ba5c1,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-16 03:22:15.907
613ec84f3cf8d7cb2fdcc94f,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610e7eee8b72b2b5d1d94624,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc950,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610ac7109635c9ba07d23c0d,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc951,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610abb8b645787b5cb3423cf,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc952,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610aa0997b87ae3ebe6baf93,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc953,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610a51d48bf60fb86aefa772,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc954,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61090188faf80eba102c7a84,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc955,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6108f9ae80ce123ec02013b8,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc956,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6108f78b2bf60cb8a69eb2e9,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc957,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6108a7ea612af5b892d7bfa0,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.943,2021-09-13 03:41:03.943
613ec84f3cf8d7cb2fdcc958,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610640770f477cb5ea0b9ea0,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc959,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6106235b7b87ae3ebe6baecc,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc95a,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610616e64d8f8fb85c964b69,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc95b,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6105239f8aefb23ed0e35995,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc95c,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6104f5882654fc3eb69498a8,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc95d,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6104e9308aefb23ed0e35993,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc95e,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6104bb7df729fbb9f916bf5b,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc95f,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61041a8c8b72b2b5d1d944cf,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc960,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6103b1009ecef8b5b98dcb16,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-13 03:41:03.944
613ec84f3cf8d7cb2fdcc961,2,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61039d8e2bf60cb8a69eb288,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.944,2021-09-15 02:20:27.068
613ec84f3cf8d7cb2fdcc962,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61038f4d7b87ae3ebe6baec2,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc963,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61027702645787b5cb342305,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc964,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610276ff250ecdba3b99a175,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc965,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,610225460f477cb5ea0b9e79,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc966,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61014bd4f3ada4ba313c21cc,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc967,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,61011919297eb5b5e53cec92,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc968,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,6100d5087b3f8fb5ab0ba419,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc969,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60ff592df729fbb9f916beda,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc96a,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60fd820f80ce123ec0201268,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc96b,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60fd7aba265538b85d6ababb,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.945,2021-09-13 03:41:03.945
613ec84f3cf8d7cb2fdcc96c,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60fd6432e9f8b0b5b1c805f9,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc96d,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60fca16c4d8f8fb85c964a8e,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc96e,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60fbae0f6dbec8b87c09f9f7,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc96f,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60faa6594d8f8fb85c964a6a,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc970,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60fa76383f23edba1906ce2f,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc971,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60fa2e2e8aefb23ed0e35875,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc972,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60fa0caf4d8f8fb85c964a25,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc973,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f960a96dbec8b87c09f992,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc974,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f952e68b72b2b5d1d94380,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc975,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f94c7e7b3f8fb5ab0ba334,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.946,2021-09-13 03:41:03.946
613ec84f3cf8d7cb2fdcc976,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f9417c2bf60cb8a69eb15a,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc977,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f931aee9f8b0b5b1c80593,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc978,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f915288b72b2b5d1d9435c,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc979,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f8ee436dbec8b87c09f94d,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc97a,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f7df497b87ae3ebe6bad2f,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc97b,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f6ca1d6dbec8b87c09f8ff,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc97c,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f643366ad88b3eb0dfc185,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc97d,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f59099906b3fba26b3dd80,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc97e,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f57c1b6dbec8b87c09f8b5,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc97f,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f534b93f23edba1906cd20,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.947,2021-09-13 03:41:03.947
613ec84f3cf8d7cb2fdcc980,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f4e7b68aefb23ed0e35776,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc981,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f4b72b2bf60cb8a69eb033,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc982,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f4b4cc645787b5cb3420e1,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc983,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f437729ecef8b5b98dc8d5,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc984,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f3b085faf80eba102c77ab,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc985,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f2d420906b3fba26b3dd39,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc986,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f19e6ee9f8b0b5b1c8045b,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc987,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f18f41faf80eba102c7779,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc988,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f18a193f23edba1906ccc0,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.948,2021-09-13 03:41:03.948
613ec84f3cf8d7cb2fdcc989,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f13e248bf60fb86aefa455,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.949,2021-09-13 03:41:03.949
613ec84f3cf8d7cb2fdcc98a,2,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f134d50f477cb5ea0b9bfa,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.949,2021-09-14 11:31:57.937
613ec84f3cf8d7cb2fdcc98b,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f12b4c645787b5cb342085,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.949,2021-09-13 03:41:03.949
613ec84f3cf8d7cb2fdcc98c,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f12422f3ada4ba313c1f66,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.949,2021-09-13 03:41:03.949
613ec84f3cf8d7cb2fdcc98d,1,5ef5b3b8f911bc1f740eb16d,announcementPosted,posted a new announcement,60f10dc6250ecdba3b999ef7,613ec84f3cf8d7cb2fdcc8f5,0,2021-09-13 03:41:03.949,2021-09-13 03:41:03.949
